Field,Year,Month,Cfactor,Land_ID,Field_ID,HYDRO,SOIL_CODE,SOILNAME,NAME08F,NAME09F,NAME10F,NAME11F,NAME12F,NAME13F,NAME14F,NAME15F,NAME16F,NAME17F,NAME18F,NAME19F,cropCycle,Slope,SlopeLength,OM,ATEXTURE,FinalArea_m2,FinalLength_m
70,2013,9,0.089166667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2013,10,0.069483871,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2013,11,0.083666667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2013,12,0.091129032,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,1,0.093935484,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,2,0.095,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,3,0.095645161,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,4,0.099566667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,5,0.151290323,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,6,0.115633333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,7,0.076903226,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,8,0.079580645,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,9,0.0936,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,10,0.108258065,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,11,0.158666667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2014,12,0.207096774,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,1,0.242258065,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,2,0.266428571,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,3,0.289354839,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,4,0.341666667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,5,0.373548387,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,6,0.360333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,7,0.210322581,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,8,0.120967742,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,9,0.130333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,10,0.23483871,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,11,0.258333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2015,12,0.286451613,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,1,0.306451613,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,2,0.318571429,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,3,0.32,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,4,0.236,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,5,0.108483871,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,6,0.0898,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,7,0.094483871,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,8,0.097741935,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,9,0.097433333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,10,0.079903226,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,11,0.096233333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2016,12,0.10516129,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,1,0.11,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,2,0.11,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,3,0.11,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,4,0.116,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,5,0.17,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,6,0.132333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,7,0.085193548,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,8,0.086387097,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,9,0.100033333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,10,0.120419355,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,11,0.159666667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2017,12,0.207419355,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,1,0.242258065,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,2,0.266428571,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,3,0.289677419,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,4,0.340666667,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,5,0.372258065,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,6,0.358333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,7,0.209677419,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,8,0.120967742,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,9,0.130333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,10,0.235806452,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,11,0.259,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2018,12,0.287419355,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,1,0.307096774,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,2,0.319642857,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,3,0.320967742,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,4,0.236333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,5,0.108516129,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,6,0.089833333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,7,0.094548387,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,8,0.097774194,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,9,0.097433333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,10,0.058709677,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,11,0.061833333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2019,12,0.062935484,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,1,0.062,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,2,0.062,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,3,0.062,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,4,0.0628,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,5,0.066387097,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,6,0.074333333,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,7,0.080129032,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,8,0.085612903,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
70,2020,9,0.0935,78,70,C,HUO,HURON,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,Corn,Soybeans,Winter Wheat,WCSWCSW,2.6,558,2.2,SL,291872.8671,2674.172681
71,2012,10,0.22516129,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2012,11,0.282666667,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2012,12,0.325483871,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,1,0.356129032,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,2,0.381785714,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,3,0.422903226,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,4,0.427,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,5,0.380645161,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,6,0.210333333,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,7,0.121935484,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,8,0.131612903,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,9,0.211333333,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,10,0.228709677,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,11,0.256666667,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2013,12,0.276774194,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2014,1,0.291612903,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2014,2,0.2925,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
71,2014,3,0.215483871,79,71,C,HUO,HURON,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Winter Wheat,Soybeans,Soybeans,Winter Wheat,Soybeans,Soybeans,SWSSWSS,3.1,1485,2.2,CL,164738.9593,2410.87195
